episode,step,reward,length,running_avg,epsilon
675,117840,480.07,250,451.79,0.1
676,118090,671.85,250,453.87,0.1
677,118340,446.27,250,457.5,0.1
678,118590,279.94,250,456.97,0.1
679,118730,127.34,140,454.58,0.1
680,118980,353.22,250,455.88,0.1
681,119230,428.93,250,456.3,0.1
682,119423,274.61,193,455.24,0.1
683,119660,303.83,237,453.6,0.1
684,119910,435.85,250,454.43,0.1
685,120160,655.1,250,460.46,0.1
686,120410,348.16,250,459.94,0.1
687,120660,639.46,250,460.98,0.1
688,120910,852.38,250,464.77,0.1
689,121160,519.38,250,466.38,0.1
690,121410,265.77,250,463.57,0.1
691,121660,471.43,250,463.71,0.1
692,121910,443.75,250,462.74,0.1
693,122160,566.47,250,463.94,0.1
694,122410,569.12,250,464.58,0.1
695,122660,509.66,250,465.68,0.1
696,122910,326.12,250,467.47,0.1
697,123160,272.84,250,464.37,0.1
698,123296,213.4,136,463.16,0.1
699,123501,276.89,205,460.76,0.1
700,123751,573.4,250,464.07,0.1
701,124001,439.61,250,463.78,0.1
702,124251,767.42,250,468.18,0.1
703,124348,143.11,97,466.72,0.1
704,124488,92.42,140,462.78,0.1
705,124662,377.68,174,461.65,0.1
706,124912,650.0,250,463.19,0.1
707,125162,666.8,250,466.4,0.1
708,125341,335.24,179,464.64,0.1
709,125591,710.21,250,464.59,0.1
710,125810,449.03,219,464.75,0.1
711,126060,540.31,250,465.47,0.1
712,126310,648.18,250,466.89,0.1
713,126560,373.13,250,466.01,0.1
714,126810,369.45,250,465.46,0.1
715,127044,364.59,234,465.43,0.1
716,127294,650.93,250,469.71,0.1
717,127467,122.69,173,464.68,0.1
718,127717,645.58,250,467.83,0.1
719,127967,749.06,250,471.99,0.1
720,128217,777.89,250,473.4,0.1
721,128465,333.62,248,473.55,0.1
722,128715,493.75,250,471.52,0.1
723,128900,259.93,185,470.7,0.1
724,129150,525.45,250,472.31,0.1
725,129400,621.87,250,472.4,0.1
726,129650,622.6,250,474.07,0.1
727,129900,816.98,250,475.83,0.1
728,130150,776.76,250,477.96,0.1
729,130400,437.46,250,477.4,0.1
730,130650,718.18,250,478.67,0.1
731,130818,242.45,168,475.66,0.1
732,131068,520.03,250,479.16,0.1
733,131318,769.57,250,485.78,0.1
734,131568,525.63,250,486.39,0.1
735,131818,490.21,250,486.31,0.1
736,132068,612.28,250,486.14,0.1
737,132318,669.23,250,488.96,0.1
738,132568,571.28,250,487.73,0.1
739,132818,772.85,250,489.06,0.1
740,133068,654.84,250,492.94,0.1
741,133284,406.98,216,491.62,0.1
742,133534,662.71,250,491.52,0.1
743,133747,326.01,213,488.77,0.1
744,133997,435.16,250,489.7,0.1
745,134247,434.88,250,490.69,0.1
746,134431,267.99,184,487.41,0.1
747,134655,419.69,224,484.69,0.1
748,134718,121.95,63,478.39,0.1
749,134968,338.13,250,475.36,0.1
750,135177,295.94,209,472.65,0.1
751,135427,545.06,250,476.74,0.1
752,135677,536.96,250,476.88,0.1
753,135927,449.49,250,477.69,0.1
754,136177,483.83,250,479.35,0.1
755,136427,798.7,250,482.75,0.1
756,136650,312.14,223,484.41,0.1
757,136900,735.33,250,487.78,0.1
758,137039,100.41,139,485.27,0.1
759,137289,679.66,250,489.2,0.1
760,137502,292.51,213,486.45,0.1
761,137752,568.94,250,487.2,0.1
762,138002,691.53,250,491.29,0.1
763,138215,488.4,213,494.11,0.1
764,138465,348.84,250,494.05,0.1
765,138715,823.84,250,494.21,0.1
766,138902,213.23,187,488.37,0.1
767,139145,285.85,243,489.97,0.1
768,139395,771.38,250,493.65,0.1
769,139645,662.2,250,497.33,0.1
770,139895,517.77,250,494.45,0.1
771,140145,638.01,250,494.02,0.1
772,140395,431.65,250,489.94,0.1
773,140615,249.84,220,486.96,0.1
774,140865,431.56,250,483.8,0.1
775,141062,362.81,197,482.63,0.1
776,141312,436.11,250,480.27,0.1
777,141562,514.36,250,480.95,0.1
778,141812,794.2,250,486.09,0.1
779,141995,311.96,183,487.94,0.1
780,142245,827.71,250,492.69,0.1
781,142457,271.13,212,491.11,0.1
782,142707,489.93,250,493.26,0.1
783,142957,577.04,250,495.99,0.1
784,143207,705.67,250,498.69,0.1
785,143424,189.79,217,494.04,0.1
786,143674,472.95,250,495.29,0.1
787,143924,858.65,250,497.48,0.1
788,144174,713.43,250,496.09,0.1
789,144424,837.98,250,499.27,0.1
790,144674,824.4,250,504.86,0.1
791,144922,459.94,248,504.75,0.1
792,145172,445.45,250,504.76,0.1
793,145422,744.07,250,506.54,0.1
794,145672,494.25,250,505.79,0.1
795,145922,381.48,250,504.51,0.1
796,146172,719.15,250,508.44,0.1
797,146422,660.82,250,512.32,0.1
798,146672,540.38,250,515.59,0.1
799,146922,807.28,250,520.89,0.1
800,147116,315.26,194,518.31,0.1
801,147366,669.78,250,520.61,0.1
802,147616,581.98,250,518.76,0.1
803,147866,578.03,250,523.11,0.1
804,148116,411.03,250,526.29,0.1
805,148366,829.33,250,530.81,0.1
806,148616,484.79,250,529.16,0.1
807,148866,841.98,250,530.91,0.1
808,149116,530.66,250,532.86,0.1
809,149343,269.56,227,528.46,0.1
810,149568,368.04,225,527.65,0.1
811,149818,459.86,250,526.84,0.1
812,150068,449.09,250,524.85,0.1
813,150318,501.37,250,526.13,0.1
814,150568,243.65,250,524.88,0.1
815,150818,272.74,250,523.96,0.1
816,151068,462.7,250,522.08,0.1
817,151318,686.26,250,527.71,0.1
818,151491,283.32,173,524.09,0.1
819,151741,650.0,250,523.1,0.1
820,151991,517.98,250,520.5,0.1
821,152241,446.39,250,521.63,0.1
822,152491,405.02,250,520.74,0.1
823,152741,249.37,250,520.63,0.1
824,152951,296.95,210,518.35,0.1
825,153201,826.06,250,520.39,0.1
826,153451,761.0,250,521.77,0.1
827,153701,687.31,250,520.48,0.1
828,153951,728.18,250,519.99,0.1
829,154201,836.09,250,523.98,0.1
830,154451,398.42,250,520.78,0.1
831,154604,207.55,153,520.43,0.1
832,154854,500.0,250,520.23,0.1
833,155104,866.39,250,521.2,0.1
834,155320,340.27,216,519.35,0.1
835,155570,591.49,250,520.36,0.1
836,155795,390.84,225,518.14,0.1
837,155985,225.54,190,513.71,0.1
838,156235,300.65,250,511.0,0.1
839,156485,639.81,250,509.67,0.1
840,156735,773.65,250,510.86,0.1
841,156985,833.8,250,515.13,0.1
842,157235,517.54,250,513.68,0.1
843,157485,721.19,250,517.63,0.1
844,157735,758.18,250,520.86,0.1
845,157985,600.64,250,522.51,0.1
846,158173,318.67,188,523.02,0.1
847,158423,756.67,250,526.39,0.1
848,158673,515.64,250,530.33,0.1
849,158923,606.25,250,533.01,0.1
850,159173,568.66,250,535.74,0.1
851,159370,268.33,197,532.97,0.1
852,159620,832.62,250,535.93,0.1
853,159791,210.14,171,533.53,0.1
854,160041,309.27,250,531.79,0.1
855,160291,352.93,250,527.33,0.1
856,160541,610.34,250,530.31,0.1
857,160791,820.15,250,531.16,0.1
858,161041,804.06,250,538.2,0.1
859,161291,587.05,250,537.27,0.1
860,161541,655.4,250,540.9,0.1
861,161791,299.31,250,538.2,0.1
862,161996,335.51,205,534.64,0.1
863,162246,692.08,250,536.68,0.1
864,162496,809.8,250,541.29,0.1
865,162746,558.63,250,538.64,0.1
866,162996,615.69,250,542.66,0.1
867,163246,553.14,250,545.33,0.1
868,163496,779.6,250,545.42,0.1
869,163746,523.82,250,544.03,0.1
870,163996,383.66,250,542.69,0.1
871,164246,876.43,250,545.08,0.1
872,164496,744.83,250,548.21,0.1
873,164746,869.58,250,554.41,0.1
874,164996,570.07,250,555.79,0.1
875,165246,643.51,250,558.6,0.1
876,165496,579.86,250,560.03,0.1
877,165746,751.61,250,562.41,0.1
878,165996,723.53,250,561.7,0.1
879,166246,498.24,250,563.56,0.1
880,166496,452.29,250,559.81,0.1
881,166725,282.97,229,559.93,0.1
882,166934,283.07,209,557.86,0.1
883,167184,432.68,250,556.42,0.1
884,167434,651.8,250,555.88,0.1
885,167684,520.21,250,559.18,0.1
886,167934,872.66,250,563.18,0.1
887,168184,561.54,250,560.21,0.1
888,168434,842.97,250,561.5,0.1
889,168684,648.34,250,559.61,0.1
890,168934,465.36,250,556.02,0.1
891,169168,1006.5,234,561.48,0.1
892,169343,278.53,175,559.81,0.1
893,169593,876.38,250,561.13,0.1
894,169843,407.94,250,560.27,0.1
895,170093,856.08,250,565.02,0.1
896,170310,471.43,217,562.54,0.1
897,170529,353.23,219,559.46,0.1
898,170779,774.56,250,561.81,0.1
899,171029,647.29,250,560.21,0.1
900,171279,853.31,250,565.59,0.1
901,171529,708.51,250,565.97,0.1
902,171779,804.06,250,568.19,0.1
903,172029,552.17,250,567.94,0.1
904,172279,608.2,250,569.91,0.1
905,172529,372.03,250,565.34,0.1
906,172779,694.02,250,567.43,0.1
907,173029,619.4,250,565.2,0.1
908,173279,505.54,250,564.95,0.1
909,173529,706.35,250,569.32,0.1
910,173779,743.45,250,573.07,0.1
911,174029,581.16,250,574.29,0.1
912,174279,341.2,250,573.21,0.1
913,174529,396.93,250,572.16,0.1
914,174779,551.9,250,575.24,0.1
915,175029,471.97,250,577.24,0.1
916,175279,814.89,250,580.76,0.1
917,175529,666.76,250,580.56,0.1
918,175779,826.83,250,586.0,0.1
919,176029,640.13,250,585.9,0.1
920,176165,141.3,136,582.13,0.1
921,176415,796.43,250,585.63,0.1
922,176665,815.38,250,589.74,0.1
923,176915,881.34,250,596.06,0.1
924,177161,536.08,246,598.45,0.1
925,177411,513.21,250,595.32,0.1
926,177661,808.47,250,595.79,0.1
927,177911,862.71,250,597.55,0.1
928,178115,324.55,204,593.51,0.1
929,178365,366.02,250,588.81,0.1
930,178615,417.73,250,589.0,0.1
931,178865,244.7,250,589.38,0.1
932,179115,706.02,250,591.44,0.1
933,179365,790.78,250,590.68,0.1
934,179615,655.88,250,593.84,0.1
935,179865,761.11,250,595.53,0.1
936,180110,536.75,245,596.99,0.1
937,180360,542.36,250,600.16,0.1
938,180610,838.41,250,605.54,0.1
939,180860,470.91,250,603.85,0.1
940,181110,826.83,250,604.38,0.1
941,181360,339.02,250,599.43,0.1
942,181502,112.75,142,595.38,0.1
943,181751,310.59,249,591.28,0.1
944,182001,567.7,250,589.37,0.1
945,182251,798.92,250,591.36,0.1
946,182497,526.6,246,593.44,0.1
947,182747,702.51,250,592.89,0.1
948,182997,671.6,250,594.45,0.1
949,183247,707.31,250,595.46,0.1
950,183497,704.35,250,596.82,0.1
951,183668,207.95,171,596.22,0.1
952,183918,688.27,250,594.77,0.1
953,184168,629.56,250,598.97,0.1
954,184418,875.71,250,604.63,0.1
955,184668,800.76,250,609.11,0.1
956,184918,533.9,250,608.35,0.1
957,185168,442.86,250,604.57,0.1
958,185418,771.43,250,604.25,0.1
959,185602,327.1,184,601.65,0.1
960,185760,234.05,158,597.43,0.1
961,186010,831.97,250,602.76,0.1
962,186260,637.95,250,605.79,0.1
963,186510,797.73,250,606.84,0.1
964,186760,703.39,250,605.78,0.1
965,187010,718.75,250,607.38,0.1
966,187260,780.0,250,609.02,0.1
967,187510,880.08,250,612.29,0.1
968,187760,657.68,250,611.07,0.1
969,188010,635.2,250,612.19,0.1
970,188260,743.0,250,615.78,0.1
971,188510,470.98,250,611.73,0.1
972,188760,815.58,250,612.43,0.1
973,189010,645.22,250,610.19,0.1
974,189260,279.56,250,607.28,0.1
975,189510,855.06,250,609.4,0.1
976,189760,538.98,250,608.99,0.1
977,190010,784.24,250,609.32,0.1
978,190260,859.85,250,610.68,0.1
979,190510,465.06,250,610.35,0.1
980,190742,238.39,232,608.21,0.1
981,190964,437.99,222,609.76,0.1
982,191214,657.49,250,613.5,0.1
983,191464,827.01,250,617.45,0.1
984,191714,866.67,250,619.6,0.1
985,191964,829.1,250,622.68,0.1
986,192214,705.86,250,621.02,0.1
987,192464,798.92,250,623.39,0.1
988,192714,585.36,250,620.81,0.1
989,192964,716.99,250,621.5,0.1
990,193214,660.87,250,623.46,0.1
991,193464,586.08,250,619.25,0.1
992,193714,560.96,250,622.08,0.1
993,193964,782.14,250,621.13,0.1
994,194214,891.8,250,625.97,0.1
995,194464,845.95,250,625.87,0.1
996,194714,694.3,250,628.1,0.1
997,194964,743.08,250,632.0,0.1
998,195214,868.31,250,632.94,0.1
999,195464,688.16,250,633.34,0.1
1000,195714,775.0,250,632.56,0.1
1001,195964,882.94,250,634.31,0.1
1002,196214,735.09,250,633.62,0.1
1003,196464,690.54,250,635.0,0.1
1004,196714,486.1,250,633.78,0.1
1005,196964,869.92,250,638.76,0.1
1006,197214,555.56,250,637.37,0.1
1007,197464,377.12,250,634.95,0.1
1008,197714,613.31,250,636.03,0.1
1009,197964,576.84,250,634.73,0.1
1010,198214,653.21,250,633.83,0.1
1011,198464,737.21,250,635.39,0.1
1012,198714,760.76,250,639.59,0.1
1013,198924,495.4,210,640.57,0.1
1014,199120,1021.9,196,645.27,0.1
1015,199283,210.47,163,642.66,0.1
1016,199426,133.93,143,635.85,0.1
1017,199676,612.87,250,635.31,0.1
1018,199926,764.11,250,634.68,0.1
1019,200176,635.19,250,634.63,0.1
1020,200426,708.31,250,640.3,0.1
1021,200676,881.27,250,641.15,0.1
1022,200926,658.24,250,639.58,0.1
1023,201176,549.52,250,636.26,0.1
1024,201426,699.33,250,637.89,0.1
1025,201676,626.03,250,639.02,0.1
1026,201926,616.67,250,637.1,0.1
1027,202176,616.22,250,634.64,0.1
1028,202426,775.43,250,639.15,0.1
1029,202676,865.99,250,644.15,0.1
1030,202926,710.53,250,647.07,0.1
1031,203176,790.85,250,652.54,0.1
1032,203426,795.1,250,653.43,0.1
1033,203676,853.12,250,654.05,0.1
1034,203926,878.02,250,656.27,0.1
1035,204176,591.18,250,654.57,0.1
1036,204426,497.6,250,654.18,0.1
1037,204597,252.42,171,651.28,0.1
1038,204847,823.36,250,651.13,0.1
1039,205031,319.5,184,649.62,0.1
1040,205281,513.86,250,646.49,0.1
1041,205531,673.33,250,649.83,0.1
1042,205781,796.77,250,656.67,0.1
1043,206031,728.77,250,660.85,0.1
1044,206281,604.92,250,661.22,0.1
1045,206531,869.35,250,661.93,0.1
1046,206781,585.81,250,662.52,0.1
1047,207031,686.26,250,662.36,0.1
1048,207281,733.95,250,662.98,0.1
1049,207531,867.95,250,664.59,0.1
1050,207781,822.81,250,665.77,0.1
1051,208031,630.9,250,670.0,0.1
1052,208281,526.3,250,668.38,0.1
1053,208531,585.12,250,667.94,0.1
1054,208781,733.94,250,666.52,0.1
1055,209031,843.26,250,666.94,0.1
1056,209272,1003.9,241,671.64,0.1
1057,209522,783.8,250,675.05,0.1
1058,209772,735.88,250,674.7,0.1
1059,210022,831.37,250,679.74,0.1
1060,210272,694.12,250,684.34,0.1
1061,210522,873.48,250,684.76,0.1
1062,210772,698.51,250,685.36,0.1
1063,211022,670.83,250,684.09,0.1
1064,211272,748.02,250,684.54,0.1
1065,211522,883.94,250,686.19,0.1
1066,211772,862.59,250,687.02,0.1
1067,212022,674.31,250,684.96,0.1
1068,212272,809.39,250,686.48,0.1
1069,212522,689.27,250,687.02,0.1
1070,212772,757.68,250,687.16,0.1
1071,213022,872.97,250,691.18,0.1
1072,213272,679.55,250,689.82,0.1
1073,213522,584.98,250,689.22,0.1
1074,213772,577.85,250,692.2,0.1
1075,214022,782.98,250,691.48,0.1
1076,214209,252.85,187,688.62,0.1
1077,214459,816.67,250,688.95,0.1
1078,214709,893.55,250,689.28,0.1
1079,214959,828.35,250,692.92,0.1
1080,215209,664.31,250,697.18,0.1
1081,215459,622.05,250,699.02,0.1
1082,215709,869.47,250,701.14,0.1
1083,215959,752.52,250,700.39,0.1
1084,216209,624.59,250,697.97,0.1
1085,216459,809.09,250,697.77,0.1
1086,216709,569.87,250,696.41,0.1
1087,216959,406.87,250,692.49,0.1
1088,217209,746.42,250,694.1,0.1
1089,217378,282.76,169,689.76,0.1
1090,217628,451.85,250,687.67,0.1
1091,217878,822.33,250,690.03,0.1
1092,218128,890.03,250,693.32,0.1
1093,218378,732.67,250,692.83,0.1
1094,218628,698.05,250,690.89,0.1
1095,218850,456.31,222,686.99,0.1
1096,219100,846.24,250,688.51,0.1
1097,219350,634.55,250,687.43,0.1
1098,219600,856.52,250,687.31,0.1
1099,219850,824.46,250,688.67,0.1
1100,220100,834.78,250,689.27,0.1
1101,220350,813.73,250,688.58,0.1
1102,220600,834.43,250,689.57,0.1
1103,220806,378.13,206,686.45,0.1
1104,220991,370.03,185,685.29,0.1
1105,221241,816.67,250,684.75,0.1
1106,221491,839.52,250,687.59,0.1
1107,221741,757.14,250,691.39,0.1
1108,221991,858.48,250,693.85,0.1
1109,222241,788.89,250,695.97,0.1
1110,222491,840.24,250,697.84,0.1
1111,222741,861.94,250,699.08,0.1
1112,222991,829.33,250,699.77,0.1
1113,223241,806.98,250,702.88,0.1
1114,223491,800.36,250,700.67,0.1
1115,223697,408.57,206,702.65,0.1
1116,223947,533.93,250,706.65,0.1
1117,224197,716.72,250,707.69,0.1
1118,224447,663.25,250,706.68,0.1
1119,224697,590.55,250,706.23,0.1
1120,224947,695.3,250,706.1,0.1
1121,225197,757.59,250,704.87,0.1
1122,225447,809.72,250,706.38,0.1
1123,225697,568.69,250,706.57,0.1
1124,225942,1002.2,245,709.6,0.1
1125,226192,779.73,250,711.14,0.1
1126,226442,839.72,250,713.37,0.1
1127,226692,889.69,250,716.1,0.1
1128,226942,313.79,250,711.49,0.1
1129,227192,835.36,250,711.18,0.1
1130,227442,854.89,250,712.63,0.1
1131,227692,693.81,250,711.66,0.1
1132,227942,834.55,250,712.05,0.1
1133,228192,828.33,250,711.8,0.1
1134,228442,777.3,250,710.79,0.1
1135,228692,847.17,250,713.35,0.1
1136,228942,759.48,250,715.97,0.1
1137,229192,717.54,250,720.62,0.1
1138,229442,640.98,250,718.8,0.1
1139,229692,793.94,250,723.55,0.1
1140,229942,835.81,250,726.76,0.1
1141,230192,600.55,250,726.04,0.1
1142,230442,800.0,250,726.07,0.1
1143,230692,802.44,250,726.81,0.1
1144,230942,834.87,250,729.11,0.1
1145,231192,746.15,250,727.87,0.1
1146,231442,803.78,250,730.05,0.1
1147,231692,655.49,250,729.75,0.1
1148,231881,369.98,189,726.11,0.1
1149,232131,687.78,250,724.3,0.1
1150,232381,477.51,250,720.85,0.1
1151,232631,495.67,250,719.5,0.1
1152,232881,833.77,250,722.57,0.1
1153,233131,872.03,250,725.44,0.1
1154,233381,755.07,250,725.65,0.1
1155,233631,533.0,250,722.55,0.1
1156,233881,707.31,250,719.59,0.1
1157,234131,866.54,250,720.41,0.1
1158,234381,801.02,250,721.06,0.1
1159,234631,880.2,250,721.55,0.1
1160,234881,602.05,250,720.63,0.1
1161,235047,190.57,166,713.8,0.1
1162,235297,547.98,250,712.3,0.1
1163,235547,883.05,250,714.42,0.1
1164,235797,851.89,250,715.46,0.1
1165,236047,873.06,250,715.35,0.1
1166,236297,599.66,250,712.72,0.1
1167,236547,861.09,250,714.59,0.1
1168,236797,800.38,250,714.5,0.1
1169,237047,704.41,250,714.65,0.1
1170,237297,796.43,250,715.04,0.1
1171,237547,831.3,250,714.62,0.1
1172,237797,788.89,250,715.71,0.1
1173,238047,885.82,250,718.72,0.1
1174,238297,750.99,250,720.45,0.1
1175,238532,264.82,235,715.27,0.1
1176,238782,872.55,250,721.47,0.1
1177,239032,847.37,250,721.78,0.1
1178,239282,896.21,250,721.8,0.1
1179,239532,846.77,250,721.99,0.1
1180,239782,791.13,250,723.25,0.1
1181,240032,781.36,250,724.85,0.1
1182,240282,820.0,250,724.35,0.1
1183,240496,1014.4,214,726.97,0.1
1184,240718,1011.5,222,730.84,0.1
1185,240968,877.19,250,731.52,0.1
1186,241218,876.82,250,734.59,0.1
1187,241468,845.45,250,738.98,0.1
1188,241718,855.78,250,740.07,0.1
1189,241968,805.59,250,745.3,0.1
1190,242218,736.54,250,748.15,0.1
1191,242468,820.86,250,748.13,0.1
1192,242718,855.82,250,747.79,0.1
1193,242968,831.15,250,748.77,0.1
1194,243218,822.82,250,750.02,0.1
1195,243468,862.96,250,754.09,0.1
1196,243718,857.36,250,754.2,0.1
1197,243968,830.66,250,756.16,0.1
1198,244218,733.33,250,754.93,0.1
1199,244468,614.73,250,752.83,0.1
1200,244718,813.79,250,752.62,0.1
1201,244968,877.19,250,753.26,0.1
1202,245218,720.0,250,752.11,0.1
1203,245468,793.54,250,756.27,0.1
1204,245718,882.08,250,761.39,0.1
1205,245968,617.72,250,759.4,0.1
1206,246218,588.27,250,756.88,0.1
1207,246468,698.51,250,756.3,0.1
1208,246718,816.67,250,755.88,0.1
1209,246968,816.06,250,756.15,0.1
1210,247218,648.41,250,754.23,0.1
1211,247427,398.79,209,749.6,0.1
1212,247677,866.04,250,749.97,0.1
1213,247927,735.02,250,749.25,0.1
1214,248177,573.4,250,746.98,0.1
1215,248427,822.08,250,751.12,0.1
1216,248677,867.95,250,754.46,0.1
1217,248927,817.98,250,755.47,0.1
1218,249177,719.05,250,756.03,0.1
1219,249419,1003.4,242,760.15,0.1
1220,249669,635.4,250,759.56,0.1
1221,249919,808.13,250,760.06,0.1
1222,250169,368.53,250,755.65,0.1
1223,250419,888.81,250,758.85,0.1
1224,250661,1003.2,242,758.86,0.1
1225,250873,576.62,212,756.83,0.1
1226,251123,606.25,250,754.49,0.1
1227,251373,865.3,250,754.25,0.1
1228,251623,820.14,250,759.31,0.1
1229,251873,595.92,250,756.92,0.1
1230,252070,311.77,197,751.49,0.1
1231,252320,861.54,250,753.17,0.1
1232,252570,862.26,250,753.44,0.1
1233,252820,847.0,250,753.63,0.1
1234,253070,849.15,250,754.35,0.1
1235,253248,342.33,178,749.3,0.1
1236,253498,845.58,250,750.16,0.1
1237,253748,866.79,250,751.65,0.1
1238,253998,671.34,250,751.96,0.1
1239,254248,866.04,250,752.68,0.1
1240,254498,889.73,250,753.22,0.1
1241,254748,490.91,250,752.12,0.1
1242,254998,876.43,250,752.88,0.1
1243,255235,523.06,237,750.09,0.1
1244,255485,841.18,250,750.15,0.1
1245,255735,811.65,250,750.81,0.1
1246,255985,696.92,250,749.74,0.1
1247,256235,775.41,250,750.94,0.1
1248,256485,844.63,250,755.69,0.1
1249,256735,880.62,250,757.61,0.1
1250,256985,646.71,250,759.31,0.1
1251,257235,839.8,250,762.75,0.1
1252,257485,742.47,250,761.83,0.1
1253,257735,603.07,250,759.14,0.1
1254,257944,1016.4,209,761.76,0.1
1255,258194,873.18,250,765.16,0.1
1256,258444,875.18,250,766.84,0.1
1257,258694,873.6,250,766.91,0.1
1258,258944,495.74,250,763.86,0.1
1259,259194,724.84,250,762.3,0.1
1260,259444,845.26,250,764.73,0.1
1261,259694,814.81,250,770.98,0.1
1262,259944,818.03,250,773.68,0.1
1263,260194,848.62,250,773.33,0.1
1264,260444,816.96,250,772.98,0.1
1265,260694,858.04,250,772.83,0.1
1266,260944,856.68,250,775.4,0.1
1267,261194,833.33,250,775.13,0.1
1268,261444,875.61,250,775.88,0.1
1269,261694,741.12,250,776.25,0.1
1270,261944,730.0,250,775.58,0.1
1271,262194,813.04,250,775.4,0.1
1272,262444,668.95,250,774.2,0.1
1273,262694,835.59,250,773.7,0.1
1274,262944,657.58,250,772.76,0.1
1275,263194,667.92,250,776.79,0.1
1276,263444,851.05,250,776.58,0.1
1277,263694,732.3,250,775.43,0.1
1278,263944,803.78,250,774.5,0.1
1279,264194,709.67,250,773.13,0.1
1280,264444,856.83,250,773.79,0.1
1281,264694,851.95,250,774.5,0.1
1282,264944,808.2,250,774.38,0.1
1283,265194,547.56,250,769.71,0.1
1284,265382,286.01,188,762.46,0.1
1285,265632,896.61,250,762.65,0.1
1286,265882,852.05,250,762.4,0.1
1287,266132,644.05,250,760.39,0.1
1288,266382,655.22,250,758.38,0.1
1289,266632,876.28,250,759.09,0.1
1290,266882,854.02,250,760.26,0.1
1291,267132,697.91,250,759.03,0.1
1292,267382,623.6,250,756.71,0.1
1293,267632,888.85,250,757.29,0.1
1294,267882,806.37,250,757.12,0.1
1295,268117,404.04,235,752.54,0.1
1296,268367,875.0,250,752.71,0.1
1297,268617,886.01,250,753.27,0.1
1298,268867,886.06,250,754.79,0.1
1299,269117,858.19,250,757.23,0.1
1300,269367,819.41,250,757.28,0.1
1301,269617,872.6,250,757.24,0.1
1302,269867,520.07,250,755.24,0.1
1303,270117,840.62,250,755.71,0.1
1304,270305,306.24,188,749.95,0.1
1305,270555,732.17,250,751.1,0.1
1306,270805,786.85,250,753.08,0.1
1307,271055,710.29,250,753.2,0.1
1308,271305,779.86,250,752.83,0.1
1309,271555,737.06,250,752.04,0.1
1310,271805,839.94,250,753.96,0.1
1311,272055,876.43,250,758.73,0.1
1312,272305,825.93,250,758.33,0.1
1313,272511,424.5,206,755.23,0.1
1314,272761,823.84,250,757.73,0.1
1315,273011,683.63,250,756.35,0.1
1316,273210,320.4,199,750.87,0.1
1317,273460,860.85,250,751.3,0.1
1318,273710,813.98,250,752.25,0.1
1319,273960,355.25,250,745.77,0.1
1320,274210,831.74,250,747.73,0.1
1321,274460,832.86,250,747.98,0.1
1322,274710,822.81,250,752.52,0.1
1323,274960,879.17,250,752.42,0.1
1324,275182,1011.4,222,752.51,0.1
1325,275432,795.52,250,754.7,0.1
1326,275682,536.36,250,754.0,0.1
1327,275932,868.15,250,754.02,0.1
1328,276182,826.06,250,754.08,0.1
1329,276432,825.68,250,756.38,0.1
1330,276682,829.82,250,761.56,0.1
1331,276932,837.96,250,761.33,0.1
1332,277182,763.95,250,760.34,0.1
1333,277432,800.99,250,759.88,0.1
1334,277682,770.63,250,759.1,0.1
1335,277932,676.44,250,762.44,0.1
1336,278182,773.29,250,761.72,0.1
1337,278389,1017.5,207,763.22,0.1
1338,278639,848.91,250,765.0,0.1
1339,278889,852.38,250,764.86,0.1
1340,279139,876.43,250,764.73,0.1
1341,279389,741.91,250,767.24,0.1
1342,279639,851.13,250,766.99,0.1
1343,279889,874.17,250,770.5,0.1
1344,280139,563.43,250,767.72,0.1
1345,280389,760.93,250,767.21,0.1
1346,280639,876.47,250,769.01,0.1
1347,280889,854.84,250,769.8,0.1
1348,281139,801.02,250,769.37,0.1
1349,281389,880.54,250,769.37,0.1
1350,281592,420.63,203,767.1,0.1
1351,281842,684.05,250,765.55,0.1
1352,282092,844.64,250,766.57,0.1
1353,282342,764.23,250,768.18,0.1
1354,282592,872.6,250,766.74,0.1
1355,282842,883.05,250,766.84,0.1
1356,283092,821.38,250,766.3,0.1
1357,283342,744.72,250,765.01,0.1
1358,283592,835.69,250,768.41,0.1
1359,283842,845.53,250,769.62,0.1
1360,284092,798.25,250,769.15,0.1
1361,284342,886.01,250,769.86,0.1
1362,284592,636.99,250,768.05,0.1
1363,284842,892.88,250,768.5,0.1
1364,285092,732.82,250,767.65,0.1
1365,285342,826.42,250,767.34,0.1
1366,285592,846.77,250,767.24,0.1
1367,285842,664.48,250,765.55,0.1
1368,286064,318.48,222,759.98,0.1
1369,286314,803.78,250,760.61,0.1
1370,286564,751.52,250,760.82,0.1
1371,286814,866.91,250,761.36,0.1
1372,287064,626.78,250,760.94,0.1
1373,287314,815.75,250,760.74,0.1
1374,287473,180.47,159,755.97,0.1
1375,287723,657.58,250,755.86,0.1
1376,287973,439.33,250,751.75,0.1
1377,288223,892.91,250,753.35,0.1
1378,288473,855.48,250,753.87,0.1
1379,288723,722.98,250,754.0,0.1
1380,288973,578.57,250,751.22,0.1
1381,289223,876.74,250,751.47,0.1
1382,289473,874.17,250,752.13,0.1
1383,289686,337.39,213,750.03,0.1
1384,289936,756.19,250,754.73,0.1
1385,290186,866.22,250,754.42,0.1
1386,290436,790.91,250,753.81,0.1
1387,290686,658.41,250,753.96,0.1
1388,290936,511.3,250,752.52,0.1
